,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,nuclear_reactor_raion,full_all,work_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_walk,radiation_km,price_doc
3851,2013-09-14,45,29.0,1.0,9.0,1.0,1975.0,2.0,9.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,61396,112133,12.49524297,3.583795924,1.441761141,11.84021443,1.292671884,3.002305236,5400000
3852,2013-10-31,75,75.0,15.0,17.0,1.0,2013.0,3.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,247469,13331,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,4.317743898,7221456
3853,2015-06-29,58,43.0,7.0,9.0,1.0,1979.0,3.0,6.0,3.0,Jaroslavskoe,8338438.453,94236,1,1,3,no,81980,58882,15.59481735,0.12207416,0.274043351,11.98755928,7.040010252,2.431708023,7800000
3854,2015-02-14,58,58.0,6.0,15.0,1.0,2016.0,1.0,0.0,1.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,155427,100601,8.804660762000001,0.6061952039999999,1.406819115,9.08413293,2.405215906,0.789056511,12700000
3855,2015-05-28,53,32.0,17.0,17.0,1.0,2000.0,2.0,9.0,2.0,Akademicheskoe,5704502.19,106445,4,0,1,yes,1362363,68518,6.272104157,1.078352163,0.8263374059999999,7.20677514,0.888690038,0.845686212,12000000
3856,2015-05-26,59,44.0,6.0,9.0,1.0,1971.0,3.0,5.0,3.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,112221,93309,16.64496506,0.7338214670000001,0.444176105,16.16882107,1.3558724009999998,2.559395246,1000000
3857,2014-09-03,34,19.0,3.0,12.0,5.0,1972.0,2.0,6.0,2.0,Vyhino-Zhulebino,15094874.77,219609,3,0,8,no,1318695,140182,12.71920623,1.148011617,0.91333744,14.41909893,1.411600735,0.587415633,6000000
3858,2013-11-14,70,36.0,4.0,25.0,1.0,2014.0,2.0,11.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,247469,13331,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,4.317743898,6518400
3859,2014-03-19,39,18.0,3.0,18.0,6.0,2012.0,1.0,9.0,2.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,13890,6127,22.18486296,1.261714308,4.1035299830000005,23.46616891,6.501504749,5.089272498,5990000
3860,2013-12-25,56,37.0,4.0,9.0,1.0,1978.0,3.0,6.0,2.0,Jasenevo,24813850.39,174831,1,0,7,no,178264,105171,15.30522741,2.926822194,5.112490568999999,17.24780674,2.2860772430000003,2.448002695,8400000
3861,2013-10-22,63,37.0,3.0,5.0,2.0,1936.0,2.0,8.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,89971,107626,10.37094359,2.813085414,0.3090285,11.00824499,1.7261414430000002,1.045908914,7750000
3862,2014-12-29,74,51.0,2.0,5.0,2.0,1958.0,3.0,8.0,2.0,Tverskoe,7307410.574,75377,3,2,23,no,116742,43921,0.072896553,4.081282581,2.566044379,4.060429824,1.121589009,0.890000675,12900000
3863,2013-12-06,38,19.0,9.0,17.0,1.0,1995.0,1.0,8.0,3.0,Fili Davydkovo,6982964.4920000015,111374,2,0,5,no,89467,65613,8.811162155,0.32282228,0.108353616,7.790644297999999,0.30022152,0.7889498559999999,8150000
3864,2013-12-24,46,30.0,1.0,12.0,1.0,1980.0,2.0,6.0,2.0,Strogino,16751119.46,155427,1,0,10,no,156377,97920,14.9656064,0.451426888,2.449513759,17.053388,0.773570125,3.811217827,7000000
3865,2015-06-25,68,41.0,12.0,16.0,1.0,1978.0,3.0,8.0,2.0,Lianozovo,5646405.14,79576,3,0,3,no,68630,51295,16.13607844,1.277943158,0.292432222,15.22295292,1.702644333,1.597347176,10000000
3866,2014-02-19,53,34.0,5.0,5.0,2.0,1959.0,3.0,5.0,2.0,Bogorodskoe,8659075.461000001,104410,1,0,2,no,1452550,59366,8.565031641000001,4.099892996,1.475938278,5.784797542000001,1.536486095,0.193680295,7500000
3867,2014-02-13,47,44.0,17.0,25.0,1.0,2014.0,1.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,247469,13331,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,4.317743898,4935000
3868,2014-02-25,40,38.0,12.0,17.0,4.0,2014.0,1.0,1.0,1.0,Poselenie Desjonovskoe,52995275.39,13890,0,0,0,no,21819,8910,29.13376481,0.464679349,8.607589577999999,30.19535429,12.0196948,12.72148776,3846600
3869,2014-12-20,61,34.0,18.0,22.0,1.0,2011.0,2.0,10.0,3.0,Donskoe,5686537.395,48439,0,0,3,no,91100,28737,5.048867488,0.097221302,0.074402499,4.201578112,0.719850819,1.296572358,5000000
3870,2014-03-21,76,45.0,11.0,16.0,1.0,1981.0,3.0,10.0,4.0,Solncevo,11324091.93,113897,2,0,5,no,125111,75334,17.35216619,2.205419036,0.879359698,20.54661213,0.6928685109999999,5.039745462,15800000
3871,2014-02-13,37,18.0,4.0,14.0,1.0,2002.0,1.0,7.0,3.0,Mar'ino,11754772.16,247469,5,0,15,no,165727,161290,13.29879295,4.0237427310000005,2.664385418,15.02823392,1.512104092,0.8292340990000001,6150000
3872,2013-10-22,37,37.0,20.0,1.0,1.0,2013.0,1.0,1.0,1.0,Strogino,16751119.46,155427,1,0,10,no,156377,97920,14.62153356,0.853789936,3.411511937,18.55783287,2.170130741,3.729938508,6963100
3873,2015-03-23,82,44.0,1.0,22.0,1.0,1984.0,3.0,10.0,2.0,Bibirevo,6407578.1,155572,1,0,16,no,86206,98207,15.14805868,1.930186237,1.336126455,13.24690939,1.2402209990000002,0.237935553,2000000
3874,2015-03-18,53,32.0,3.0,10.0,2.0,1960.0,2.0,8.0,3.0,Alekseevskoe,5234028.171,78418,2,0,0,no,1359171,52919,5.810910547000001,0.05763746700000001,0.645120797,3.3395724060000003,0.253817057,1.964703463,13550000
3875,2014-03-04,44,28.0,1.0,5.0,1.0,1968.0,2.0,5.0,2.0,Vyhino-Zhulebino,15094874.77,219609,3,0,8,no,1318695,140182,13.85794833,0.326623642,1.299732498,14.7398982,2.072009426,1.804101599,5600000
3876,2014-05-29,79,45.0,12.0,17.0,1.0,2008.0,3.0,12.0,3.0,Sviblovo,4441296.195,60315,1,0,5,no,37502,40289,11.56597999,2.166556888,1.392751957,9.193691693,0.8635707979999999,3.166017922,2000000
3877,2014-09-03,46,27.0,9.0,12.0,1.0,1973.0,2.0,6.0,2.0,Ostankinskoe,12505755.08,61396,3,0,1,no,65972,37484,6.823384821,1.066215354,0.608667556,3.5010684910000003,1.170076975,1.877785338,9100000
3878,2014-07-09,32,18.0,8.0,9.0,1.0,1972.0,1.0,5.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,43795,51393,9.741079048,2.659037124,0.337656095,10.84608807,1.160770481,0.867956574,5700000
3879,2014-05-29,42,20.0,5.0,12.0,1.0,1979.0,1.0,8.0,3.0,Savelki,7759253.984,32071,3,0,2,no,37807,19960,35.72762077,1.587092194,2.44711413,35.45364368,23.91715507,19.93132223,5150000
3880,2014-04-04,172,88.0,8.0,26.0,4.0,2002.0,4.0,23.0,4.0,Strogino,16751119.46,155427,1,0,10,no,156377,97920,13.29252871,2.295955292,1.737768766,12.61364318,1.780491834,2.064542475,54000000
3881,2014-04-23,38,19.0,13.0,14.0,1.0,1995.0,1.0,8.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,94561,73158,14.36822884,0.608656003,1.104886351,19.90748913,1.425809059,3.511580468,6400000
3882,2013-09-04,53,28.0,15.0,16.0,5.0,1978.0,2.0,11.0,3.0,Taganskoe,8087656.379,116742,3,1,19,no,123280,71253,3.827766174,0.91035541,0.425495449,3.136422201,0.801119727,1.574758064,11450000
3883,2014-07-07,37,18.0,15.0,17.0,1.0,2012.0,1.0,9.0,3.0,Sviblovo,4441296.195,60315,1,0,5,no,37502,40289,11.15679194,1.7648595480000002,0.975047537,8.618842783,0.602268193,3.220061583,1500000
3884,2014-05-06,42,26.0,3.0,5.0,1.0,1962.0,2.0,5.0,3.0,Preobrazhenskoe,5586342.585,83502,3,0,1,no,57405,51951,8.250189267,3.643486097,0.8838410390000001,5.22447758,0.721855162,1.27751058,6800000
3885,2014-08-06,39,19.0,17.0,17.0,1.0,1987.0,1.0,8.0,1.0,Orehovo-Borisovo Juzhnoe,7128794.338,145576,1,0,6,no,129207,104635,17.7725845,0.550604807,2.947484367,20.0837401,1.6131625669999998,3.282718959,5800000
3886,2014-04-25,41,20.0,7.0,14.0,6.0,2007.0,1.0,11.0,2.0,Staroe Krjukovo,4389199.094,28537,0,0,0,no,32071,16577,37.15711659,3.967659972,0.3852836570000001,39.24845848,20.87004552,21.68774268,3000000
3887,2014-09-30,38,23.0,8.0,9.0,5.0,1965.0,2.0,7.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,142462,82808,13.16608872,0.052645081,0.958958744,11.24281979,3.284370735,1.281198953,6400000
3888,2013-11-26,61,56.0,3.0,15.0,1.0,2013.0,2.0,10.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,9553,4568,25.73525569,4.586082038,1.266142006,29.25445952,2.436882294,7.576225387,6212448
3889,2014-12-17,30,20.0,7.0,8.0,5.0,1961.0,1.0,4.0,2.0,Nagatino-Sadovniki,7750777.821,76284,2,0,10,no,76156,46080,9.020066507000001,0.262974447,0.33881674700000003,8.438630965,1.838074999,0.7874792429999999,6500000
3890,2013-09-10,51,35.0,6.0,9.0,1.0,1970.0,2.0,6.0,3.0,Chertanovo Central'noe,6879019.637999998,112221,0,0,6,no,111874,68254,14.07197977,1.262193975,2.221128326,15.31543685,1.46530904,2.296818058,3400000
3891,2014-07-22,41,20.0,6.0,14.0,1.0,1992.0,1.0,8.0,2.0,Mitino,12583535.69,178473,1,0,11,no,21155,120381,16.9334225,0.291262875,0.247083729,14.27298327,0.598300711,3.78697118,7050000
3892,2015-03-16,36,14.0,3.0,16.0,1.0,2001.0,2.0,9.0,2.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,102618,121369,22.81822625,2.62255724,0.157186341,24.9315132,0.7778976320000001,4.848458087,1000000
3893,2014-01-13,41,17.0,11.0,17.0,1.0,2004.0,1.0,7.0,3.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,145088,54914,17.53173803,1.674443383,0.754036925,18.84983464,4.913380532,2.124829747,4850000
3894,2014-07-24,58,34.0,14.0,18.0,1.0,1981.0,2.0,10.0,3.0,Lomonosovskoe,3326418.741000001,83844,1,0,1,no,64317,49242,10.05632685,0.988649851,4.658565063999999,11.58932407,1.833721481,1.312189822,12900000
3895,2014-10-01,37,19.0,9.0,16.0,1.0,1984.0,1.0,9.0,2.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,60315,77062,15.82309464,0.207657988,2.5195528190000003,12.51812321,1.662150361,0.27258208300000003,1000000
3896,2014-04-07,43,29.0,5.0,5.0,2.0,1961.0,2.0,5.0,2.0,Kuncevo,52351766.54,142462,0,0,3,no,78507,85551,13.44510657,1.554970538,1.274395362,14.09305145,1.691810999,1.580477226,7000000
3897,2013-10-10,99,70.0,2.0,5.0,2.0,1957.0,4.0,9.0,3.0,Lefortovo,8993640.418,89971,5,1,7,no,142243,58895,5.563039852999999,1.035313595,0.7242169159999999,4.262424124,0.239212648,1.5871821069999998,13000000
3898,2014-09-09,45,30.0,3.0,5.0,5.0,1963.0,2.0,5.0,2.0,Zjuzino,5391434.257,123000,0,2,2,no,76670,78835,10.96728315,3.209690353,3.363284676,13.04582118,2.224113926,1.4029881569999998,6800000
3899,2015-04-22,52,52.0,13.0,22.0,6.0,2016.0,2.0,1.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,17790,2566,22.2224338,2.959485178,1.686871253,26.0543435,2.0771153140000003,9.417805549,6838487
3900,2013-10-29,77,52.0,5.0,5.0,5.0,1957.0,3.0,9.0,3.0,Akademicheskoe,5704502.19,106445,4,0,1,yes,1362363,68518,6.43409586,1.04058202,1.02686648,6.983272202999999,0.665187101,0.6610822120000001,12750000
3901,2014-11-25,32,18.0,6.0,9.0,1.0,1973.0,1.0,6.0,2.0,Bogorodskoe,8659075.461000001,104410,1,0,2,no,1452550,59366,8.124143395,3.628484033,1.301698655,5.317846473,1.533720247,0.690605632,6200000
3902,2014-06-17,82,42.0,11.0,12.0,1.0,2011.0,3.0,10.0,1.0,Akademicheskoe,5704502.19,106445,4,0,1,yes,1362363,68518,6.915778961,1.45497229,1.274869567,8.007163404,0.668092492,0.83739655,8000000
3903,2014-03-04,38,19.0,2.0,16.0,5.0,1982.0,1.0,9.0,3.0,Ochakovo-Matveevskoe,17526506.21,118843,0,0,6,no,111023,78670,12.36130295,2.227371743,0.606711285,13.75767952,1.4018657419999998,2.827563543,6200000
3904,2013-11-20,47,30.0,6.0,12.0,1.0,1979.0,2.0,6.0,3.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,60315,77062,14.05998455,1.807384445,0.897458332,11.7781711,1.7421862769999998,2.091177135,8500000
3905,2015-04-18,42,42.0,5.0,15.0,4.0,2015.0,1.0,10.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,13890,6127,20.19708984,1.658613581,5.978379674,22.10398315,5.917714635,5.615645608,3702090
3906,2014-03-19,41,21.0,14.0,14.0,1.0,1991.0,1.0,8.0,2.0,Silino,9780189.547,37807,0,0,1,no,38075,22548,38.55487882,2.638287818,0.819143697,39.94455973,23.39584978,22.91954107,4500000
3907,2013-12-04,45,30.0,2.0,5.0,5.0,1961.0,2.0,5.0,2.0,Kotlovka,3998216.265,64317,0,0,3,no,153248,41476,8.826793508,1.860680098,1.867241017,10.7915248,1.458251398,2.18750145,6150000
3908,2014-06-05,62,26.0,3.0,9.0,1.0,1910.0,1.0,18.0,2.0,Kotlovka,3998216.265,64317,0,0,3,no,153248,41476,7.407056689,0.672135435,0.312638166,6.719764623,1.366128719,1.283863606,9200000
3909,2014-08-15,57,29.0,6.0,17.0,1.0,2011.0,2.0,8.0,3.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,17790,2566,23.84480449,2.584440256,1.76575369,28.04049052,4.063262342,10.85164241,3100000
3910,2014-02-11,80,48.0,6.0,9.0,1.0,2004.0,3.0,8.0,2.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,102828,49242,17.71925208,3.188859689,2.812509748,22.17410881,0.976008973,1.99813146,8000000
3911,2014-03-06,39,37.0,3.0,1.0,1.0,2014.0,1.0,1.0,1.0,Obruchevskoe,6050064.5660000015,78616,2,1,4,no,83844,51445,10.22305035,1.697389296,4.387252082,10.94339062,1.018261295,0.648480487,2936719
3912,2014-11-14,43,1.0,8.0,17.0,1.0,2014.0,1.0,1.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,7341,13996,15.75024402,0.718059625,1.720822365,21.64127957,1.780698378,2.925450824,5396660
3913,2014-09-03,59,42.0,7.0,9.0,1.0,1974.0,3.0,5.0,2.0,Staroe Krjukovo,4389199.094,28537,0,0,0,no,32071,16577,36.53371208,3.603669513,0.7601464290000001,38.63490856,20.68857362,21.00421875,6950000
3914,2014-02-10,43,27.0,5.0,5.0,2.0,1966.0,2.0,5.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,89971,107626,10.79985279,2.314247194,1.085086824,11.54297625,0.578595277,1.517742735,5750000
3915,2014-03-03,75,45.0,4.0,22.0,1.0,2000.0,3.0,9.0,3.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,53786,93843,17.33748356,0.614505352,2.0379464,16.58546232,2.685263678,4.0800614789999985,12500000
3916,2014-04-15,41,26.0,7.0,9.0,2.0,1966.0,2.0,5.0,2.0,Sokol,3496889.653,57107,0,0,3,no,57995,36496,9.104788059,0.047190923,0.750014775,6.234428758,0.803840065,3.527843319,7800000
3917,2015-02-19,35,20.0,4.0,12.0,5.0,1970.0,1.0,9.0,2.0,Perovo,9946335.108,139322,3,0,2,no,36154,91795,8.620933182,1.4160427519999998,0.613406451,9.33837508,1.44583943,2.030372295,6200000
3918,2014-08-05,54,28.0,3.0,14.0,1.0,2007.0,2.0,9.0,3.0,Matushkino,4708040.47,38075,0,0,0,no,85219,22413,37.64251224,1.581534349,1.569996849,38.75372119,23.66057256,21.87460321,1000000
3919,2014-06-24,37,19.0,2.0,14.0,1.0,1970.0,1.0,9.0,2.0,Rjazanskij,6377883.078,101982,0,0,0,no,83369,62215,11.13174226,1.068736665,1.263792868,12.72996822,0.863382984,0.864873936,6500000
3920,2015-05-20,90,38.0,2.0,2.0,1.0,2015.0,3.0,1.0,1.0,Tverskoe,7307410.574,75377,3,2,23,no,116742,43921,0.072896553,4.081282581,2.566044379,4.060429824,1.121589009,0.890000675,5598985
3921,2014-04-10,58,34.0,12.0,17.0,1.0,1984.0,2.0,10.0,3.0,Zjablikovo,4602089.659,130229,0,0,5,no,48439,82231,15.34345485,2.64301948,3.443807798,17.43370033,1.245921794,0.756081102,8900000
3922,2014-10-20,59,45.0,9.0,9.0,1.0,1969.0,3.0,6.0,3.0,Losinoostrovskoe,5361326.947,80917,1,0,1,no,79576,49063,14.34664214,1.001188509,0.240398854,10.83715346,3.238691299,0.882956093,8700000
3923,2014-03-31,39,19.0,6.0,12.0,1.0,2001.0,1.0,7.0,2.0,Mar'ino,11754772.16,247469,5,0,15,no,165727,161290,14.28167708,3.11509092,2.1178126180000003,16.35464875,2.503005881,2.025874356,1000000
3924,2014-05-20,38,19.0,7.0,17.0,1.0,1987.0,1.0,8.0,3.0,Orehovo-Borisovo Juzhnoe,7128794.338,145576,1,0,6,no,129207,104635,16.83357932,1.718862376,2.874113282,17.55766186,1.054484733,2.849485718,6500000
3925,2013-09-11,52,30.0,16.0,16.0,1.0,1978.0,2.0,8.0,3.0,Lianozovo,5646405.14,79576,3,0,3,no,68630,51295,15.11531064,2.218642715,0.7130769229999999,13.75525825,1.877131656,0.415371657,8950000
3926,2014-06-14,83,83.0,14.0,17.0,1.0,0.0,3.0,0.0,1.0,Solncevo,11324091.93,113897,2,0,5,no,125111,75334,16.95715522,1.7945698019999998,0.8744451190000001,20.07121948,2.037572376,4.687054293,7052078
3927,2013-09-30,37,18.0,4.0,17.0,1.0,2005.0,1.0,7.0,2.0,Solncevo,11324091.93,113897,2,0,5,no,125111,75334,17.17070207,2.040739274,0.7578528040000001,20.62731782,0.773574205,4.977965053,6000000
3928,2013-12-20,32,18.0,9.0,9.0,1.0,1967.0,1.0,6.0,3.0,Hovrino,5264733.751,80791,0,0,1,no,81887,47628,14.36131166,1.3904619740000002,1.322996313,11.89608085,1.586441206,1.746462772,5350000
3929,2014-12-01,78,78.0,3.0,17.0,1.0,2015.0,2.0,0.0,1.0,Ochakovo-Matveevskoe,17526506.21,118843,0,0,6,no,111023,78670,14.37609092,0.013626168,1.162163841,15.7756233,4.592812035,3.432594735,8048368
3930,2014-05-06,52,50.0,7.0,9.0,6.0,2015.0,2.0,1.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,2942,1633,28.73814133,4.544916838,6.672811964,38.5338708,13.31457522,14.20739023,3710345
3931,2015-05-27,112,69.0,8.0,14.0,4.0,2003.0,4.0,12.0,3.0,Kurkino,7792845.494,21155,0,0,4,no,942118,13143,20.84981963,2.379179883,2.763470734,20.13220536,5.560045729,5.453953646,18900000
3932,2014-02-26,37,19.0,13.0,16.0,5.0,1981.0,1.0,10.0,3.0,Kotlovka,3998216.265,64317,0,0,3,no,153248,41476,6.959210946000002,1.422306382,0.322272067,6.700724716,1.057295475,1.120953182,7000000
3933,2014-10-06,76,45.0,5.0,17.0,1.0,1985.0,3.0,10.0,3.0,Ramenki,18800000.1,125111,5,1,5,no,61039,79011,9.949127172999999,2.864729017,1.494315386,9.318807052999999,1.027759654,0.5652087410000001,15400000
3934,2013-06-29,31,21.0,8.0,9.0,5.0,1962.0,1.0,5.0,3.0,Kotlovka,3998216.265,64317,0,0,3,no,153248,41476,8.949666168,1.759700599,1.856823472,10.91219922,1.578925821,2.043923846,3000000
3935,2014-02-13,50,25.0,5.0,5.0,2.0,1952.0,2.0,7.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,142462,82808,12.63396713,0.77582119,0.11694386,11.18790769,2.468571171,0.51336836,6900000
3936,2014-12-16,37,37.0,2.0,12.0,2.0,2014.0,1.0,1.0,1.0,Poselenie Desjonovskoe,52995275.39,13890,0,0,0,no,21819,8910,30.59013185,0.5110797020000001,9.416367146,33.93919957,13.56440799,13.96853344,3861447
3937,2014-09-15,48,31.0,10.0,12.0,5.0,1967.0,2.0,9.0,2.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,118945,48790,12.45895118,1.99951431,0.976785721,11.37671986,0.912167881,1.325946824,1300000
3938,2013-09-27,40,15.0,1.0,10.0,6.0,2007.0,1.0,9.0,3.0,Shhukino,7963518.819,105663,3,0,7,yes,166803,64875,8.81788542,1.498337356,0.378534503,7.532301718999999,0.284304689,2.452433632,3000000
3939,2015-01-21,117,70.0,12.0,17.0,1.0,1998.0,4.0,12.0,1.0,Sviblovo,4441296.195,60315,1,0,5,no,37502,40289,10.70188715,1.149010719,0.4972623470000001,7.95842726,0.84345964,2.994977537,20600000
3940,2014-08-12,38,19.0,7.0,17.0,1.0,1984.0,1.0,8.0,3.0,Kuncevo,52351766.54,142462,0,0,3,no,78507,85551,12.53315481,1.335715006,0.46846448,11.89534647,1.681365119,0.346221698,7400000
3941,2014-04-17,64,43.0,2.0,12.0,5.0,1967.0,3.0,9.0,2.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,87713,51138,13.53286581,0.582892201,0.7943942620000001,10.01457774,0.932556798,3.162461762,8400000
3942,2014-03-21,30,16.0,1.0,5.0,2.0,1961.0,1.0,5.0,2.0,Shhukino,7963518.819,105663,3,0,7,yes,166803,64875,10.54244034,2.302963362,1.459416055,9.823073472999999,1.624014694,0.8828958709999999,5800000
3943,2014-06-27,40,24.0,2.0,5.0,2.0,1959.0,2.0,5.0,2.0,Ajeroport,4662813.069,73007,0,1,3,no,1100773,44166,7.837183265,0.765673457,0.508959796,5.455379088,1.629379456,4.555318381,1000000
3944,2014-03-06,62,43.0,4.0,9.0,1.0,1969.0,3.0,7.0,3.0,Kon'kovo,7811375.4339999985,153248,3,0,11,no,123000,100062,12.3912337,2.344994824,5.633522949,13.1232185,0.6737728620000001,1.275447459,11800000
3945,2013-12-05,59,44.0,1.0,5.0,1.0,1964.0,3.0,5.0,3.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,76284,70194,8.262041911,2.671397885,0.366412811,10.60825842,0.508836144,3.095325693,2000000
3946,2013-10-22,31,19.0,2.0,5.0,1.0,1963.0,2.0,5.0,3.0,Perovo,9946335.108,139322,3,0,2,no,36154,91795,10.15124986,1.272579626,1.5249839369999998,10.09022664,0.276548163,0.910930298,5250000
3947,2014-12-20,47,45.0,10.0,12.0,1.0,1980.0,2.0,6.0,2.0,Strogino,16751119.46,155427,1,0,10,no,156377,97920,14.79841501,0.630871338,3.051956965,19.02480817,1.41830893,3.792764163,8400000
3948,2014-04-10,56,44.0,1.0,5.0,1.0,1964.0,3.0,5.0,2.0,Kuz'minki,7984443.568,142243,1,0,5,no,31167,93811,11.26323555,0.106022682,1.72585987,12.7230781,1.117025558,0.720061455,6800000
3949,2014-03-31,79,44.0,9.0,22.0,1.0,1995.0,3.0,9.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,61396,112133,12.48764521,3.540285232,1.446335551,11.87994753,1.57080252,3.179973924,13000000
3950,2013-09-10,73,43.0,11.0,17.0,1.0,1976.0,3.0,10.0,2.0,Hovrino,5264733.751,80791,0,0,1,no,81887,47628,13.73936349,2.124820328,0.99772257,10.89953663,1.968396316,2.562115387,12400000
3951,2013-11-08,31,19.0,3.0,5.0,2.0,1960.0,1.0,5.0,3.0,Dmitrovskoe,7126815.285,87713,1,0,5,yes,100846,61600,16.18145527,0.193286763,0.768682668,12.63010105,3.489529682,2.8515948960000004,4800000
3952,2014-12-09,58,43.0,1.0,12.0,1.0,1971.0,3.0,6.0,2.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,112221,93309,16.95025312,0.727713883,0.305955572,16.89019701,0.930876673,2.260250072,1000000
3953,2014-09-15,70,67.0,14.0,17.0,4.0,2002.0,2.0,9.0,3.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,155427,100601,10.27715064,0.7042110140000001,2.782030298,11.68795695,2.955890504,0.6070842120000001,19000000
3954,2014-12-09,44,27.0,1.0,9.0,1.0,1978.0,2.0,6.0,3.0,Otradnoe,10053051.74,175518,1,0,9,no,61396,112133,10.9372019,3.134178546,0.499430391,8.238203598,1.645059202,2.326749416,8500000
3955,2014-10-21,42,42.0,8.0,12.0,1.0,2014.0,1.0,1.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,13890,6127,22.56765524,1.4440976630000002,3.852319982,24.61318839,5.801570545,5.368975411,5521434
3956,2014-07-11,37,37.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Tverskoe,7307410.574,75377,3,2,23,no,116742,43921,0.072896553,4.081282581,2.566044379,4.060429824,1.121589009,0.890000675,3060006
3957,2015-04-25,64,45.0,12.0,24.0,6.0,2017.0,2.0,12.0,1.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,76284,70194,8.532480293999999,3.11983962,1.664799141,12.46472266,2.289351428,1.939056014,9909598
3958,2014-05-27,34,34.0,1.0,3.0,4.0,2016.0,1.0,1.0,1.0,Poselenie Novofedorovskoe,148701635.4,6161,0,0,0,no,8384,3989,51.34968656,2.188277656,0.663572361,59.27386292,44.55382958,38.11428647,1715200
3959,2014-11-19,45,27.0,5.0,9.0,1.0,1975.0,2.0,6.0,2.0,Losinoostrovskoe,5361326.947,80917,1,0,1,no,79576,49063,15.32381431,0.956431238,1.208984718,11.77251744,2.406474446,1.081568529,8000000
3960,2014-03-31,72,43.0,17.0,17.0,1.0,1985.0,3.0,9.0,1.0,Brateevo,7587523.226,102590,0,0,5,no,85721,69792,14.60179165,3.358782875,2.757360977,16.06018752,0.78222146,0.049640145,5200000
3961,2014-02-12,88,44.0,11.0,24.0,2.0,1998.0,2.0,11.0,3.0,Kuz'minki,7984443.568,142243,1,0,5,no,31167,93811,10.27250205,0.272916643,0.778602771,10.73919788,0.463524234,0.264732774,20500000
3962,2014-11-28,97,45.0,11.0,34.0,4.0,2008.0,2.0,34.0,4.0,Ajeroport,4662813.069,73007,0,1,3,no,1100773,44166,7.231577256,1.013355887,0.248795543,4.476867759,1.747362773,4.3553804839999986,27700000
3963,2013-10-29,50,34.0,6.0,9.0,1.0,1969.0,3.0,10.0,3.0,Golovinskoe,8841267.454,100846,2,0,5,yes,94564,63495,13.61546247,2.150485139,0.449368509,10.87132372,3.109711829,2.856611525,7650000
3964,2014-08-19,29,13.0,1.0,9.0,1.0,1977.0,1.0,6.0,3.0,Lianozovo,5646405.14,79576,3,0,3,no,68630,51295,15.38353698,1.637919492,0.140400246,13.93389379,2.011442582,1.012976221,5500000
3965,2015-04-23,40,27.0,1.0,5.0,2.0,1964.0,2.0,4.0,3.0,Dmitrovskoe,7126815.285,87713,1,0,5,yes,100846,61600,16.56136823,0.578967071,0.75437075,13.22734327,4.086771906,2.973973361,5500000
3966,2014-08-01,45,28.0,3.0,5.0,1.0,1965.0,2.0,5.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,53786,93843,15.13419443,1.330963706,1.20378538,14.05222798,0.7621295109999999,2.462598454,7375000
